Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.RobloxPropertiesWidget.Category.Reflection,,,Reflection,Reflection,انعكاس,Reflexion,Reflexión,Reflet,रिफ़्लेक्शन,Refleksi,Riflessione,反射,반사,Odbicie,Reflexão,,การสะท้อน,Yansıtma,Phản Xạ,反射,反射,反射
Studio.RobloxPropertiesWidget.Category.Regions,,,Regions,Regions,المناطق,Regionen,Regiones,Régions,रीजन,Wilayah,Regioni,地域,영역,Regiony,Regiões,,ภูมิภาค,Bölgeler,Khu Vực,区域,区域,地區
Studio.RobloxPropertiesWidget.Category.RenderingTest,,,RenderingTest,RenderingTest,RenderingTest,RenderingTest,Prueba de renderizado,Test de rendu,RenderingTest,RenderingTest,Test Rendering,レンダリングテスト,RenderingTest,RenderingTest,RenderingTest,,RenderingTest,İşleme Testi,RenderingTest,渲染测试,渲染测试,成像測試
Studio.RobloxPropertiesWidget.Category.Results,,,Results,Results,النتائج,Ergebnisse,Resultados,Résultats,रिज़ल्ट्स,Hasil,Risultati,結果,결과,Wyniki,Resultados,,ผลลัพธ์,Sonuçlar,Kết Quả,结果,结果,結果
Studio.RobloxPropertiesWidget.Category.Rod,,,Rod,Rod,قضيب,Stange,Barra,Barre,रॉड,Tongkat,Bastone,ロッド,막대,Pręt,Vara,,แท่ง,Çubuk,Thanh,杆,杆,連桿
Studio.RobloxPropertiesWidget.Category.Rope,,,Rope,Rope,حبل,Seil,Cuerda,Corde,रस्सी,Tali,Fune,ロープ,밧줄,Lina,Corda,,เชือก,İp,Dây Thừng,绳索,绳索,繩索
Studio.RobloxPropertiesWidget.Category.Routing,,,Routing,Routing,التوجيه,Routing,Ruta,Routage,रूटिंग,Perutean,Percorso,ルーティング,라우팅,Routing,Roteamento,,การเลือกเส้นทาง,Yönlendirme,Định Tuyến,路由,路由,路由
Studio.RobloxPropertiesWidget.Category.Scale,,,Scale,Scale,المقياس,Skalierung,Escalar,Échelle,स्केल करें,Skala,Bilancia,拡大/縮小,스케일,Skalowanie,Escala,,การปรับขนาด,Ölçek,Đổi Tỷ Lệ,缩放,缩放,比例
Studio.RobloxPropertiesWidget.Category.ScriptEditor,,,Script Editor,Script Editor,محرر البرنامج النصي,Skript-Editor,Editor de script,Éditeur de script,स्क्रिप्ट एडिटर,Editor Skrip,Editor Script,スクリプト編集,스크립트 편집기,Edytor skryptów,Editor de script,,เครื่องมือแก้ไขสคริปต์,Betik Düzenleyici,Trình Chỉnh Sửa Kịch Bản,脚本编辑器,脚本编辑器,指令碼編輯器
Studio.RobloxPropertiesWidget.Category.ScriptEditorColors,,,Script Editor Colors,Script Editor Colors,ألوان محرر البرنامج النصي,Skript-Editor-Farben,Colores del Editor de script,Couleurs de l'éditeur de script,स्क्रिप्ट एडिटर के रंग,Warna Editor Skrip,Script editor colori,スクリプト編集の色,스크립트 편집기 색상,Kolory edytora skryptów,Cores do editor de script,,สีเครื่องมือแก้ไขสคริปต์,Betik Düzenleyici Renkleri,Màu Sắc của Trình Chỉnh Sửa Kịch Bản,脚本编辑器颜色,脚本编辑器颜色,指令碼編輯器顏色
Studio.RobloxPropertiesWidget.Category.Scrolling,,,Scrolling,Scrolling,التمرير,Scrollen,Desplazamiento,Défilement,स्क्रोल किया जा रहा है,Menggulir,Scorrimento,スクロール,스크롤,Przewijanie,Rolagem,,การเลื่อน,Kaydırma,Cuộn,滑动,滑动,捲動
Studio.RobloxPropertiesWidget.Category.Selection,,,Selection,Selection,تحديد,Auswahl,Selección,Sélection ,सिलेक्शन,Pilihan,Selezione,選択肢,선택 항목,Zaznaczenie,Seleção,,การเลือก,Seçim,Lựa Chọn,选择,选择,選項
Studio.RobloxPropertiesWidget.Category.Servo,,,Servo,Servo,Servo,Servo,Servo,Servo,सर्वो मोटर,Servo,Servo,追従,서보,Servo,Servo,,เซอร์โว,Servo,Servo,服务,服务,伺服
Studio.RobloxPropertiesWidget.Category.Settings,,,Settings,Settings,الإعدادات,Einstellungen,Configuraciones,Paramètres,सेटिंग्स,Pengaturan,Impostazioni,設定,설정,Ustawienia,Configurações,,การตั้งค่า,Ayarlar,Cài Đặt,设置,设置,設定
Studio.RobloxPropertiesWidget.Category.Shape,,,Shape,Shape,شكل,Form,Forma,Forme,आकार,Bentuk,Forma,形状,형태,Kształt,Forma,,รูปร่าง,Şekil,Hình Dạng,形状,形状,形狀
Studio.RobloxPropertiesWidget.Category.Sizing,,,Sizing,Sizing,التحجيم,Größe,Tamaño,Taille,साइज़ तय करना,Ukuran,Dimensionamento,サイズ,크기 조정,Wymiary,Dimensionamento,,การปรับขนาด,Boyutlandırma,Định Cỡ,尺寸,尺寸,尺寸
Studio.RobloxPropertiesWidget.Category.Slider,,,Slider,Slider,شريط التمرير,Schieber,Deslizador,Curseur,स्लाइडर,Penggeser,Scorrevole,スライダー,슬라이더,Suwak,Deslizador,,แถบเลื่อน,Kaydıraç,Thanh Trượt,滑块,滑块,滑軌
Studio.RobloxPropertiesWidget.Category.Spring,,,Spring,Spring,الربيع,Feder,Resorte,Ressort,स्प्रिंग,Pegas,Primavera,ばね,용수철,Sprężyna,Mola,,สปริง,Yaylanma,Mùa Xuân,弹簧,弹簧,彈簧
Studio.RobloxPropertiesWidget.Category.State,,,State,State,الحالة,Status,Estado,État,स्टेट,Status,Stato,状況,상태,Stan,Estado,,สถานะ,Durum,Tiểu Bang,状态,状态,狀態
Studio.RobloxPropertiesWidget.Category.Streaming,,,Streaming,Streaming,البث,Streaming,Transmisión,Streaming en cours,स्ट्रीम किया जा रहा है,Streaming,Streaming,配信,스트리밍,Streamowanie,Streaming,,การสตรีม,Yayın,Phát Trực Tuyến,串流,串流,串流
Studio.RobloxPropertiesWidget.Category.Surface,,,Surface,Surface,السطح,Oberfläche,Superficie,Surface,सरफ़ेस,Permukaan,Superficie,表面,표면,Powierzchnia,Superfície,,พื้นผิว,Yüzey,Bề Mặt,表面,表面,表面
Studio.RobloxPropertiesWidget.Category.SurfaceInputs,,,Surface Inputs,Surface Inputs,مدخلات السطح,Oberflächeneingänge,Entradas de superficie,Entrées de la surface,सरफ़ेस इनपुट्स,Input Permukaan,Input Superficie,表面の入力,표면 입력,Dane wejściowe powierzchni,Entradas de superfície,,อินพุตพื้นผิว,Yüzey Girişleri,Thông Tin Bề Mặt,表面输入,表面输入,表面輸入
Studio.RobloxPropertiesWidget.Category.TargetOrientation,,,TargetOrientation,TargetOrientation,TargetOrientation,TargetOrientation,TargetOrientation,TargetOrientation,TargetOrientation,TargetOrientation,TargetOrientation,対象の向き,TargetOrientation,TargetOrientation,TargetOrientation,,TargetOrientation,Hedef Yönlendirme,TargetOrientation,TargetOrientation,TargetOrientation,目標方向
Studio.RobloxPropertiesWidget.Category.Team,,,Team,Team,الفريق,Team,Equipo,Équipe,टीम,Tim,Team,チーム,팀,Zespół,Equipe,,ทีม,Takım,Nhóm,团队,团队,團隊
Studio.RobloxPropertiesWidget.Category.Teams,,,Teams,Teams,الفرق,Teams,Equipos,Équipes,टीमें,Tim,Squadre,チーム,팀,Zespoły,Equipes,,ทีม,Takımlar,Các Nhóm,团队,团队,團隊
Studio.RobloxPropertiesWidget.Category.Text,,,Text,Text,نص,Text,Texto,Texte,टेक्स्ट,Teks,Testo,テキスト,텍스트,Tekst,Texto,,ข้อความ,Metin,Văn Bản,文本,文本,文字
Studio.RobloxPropertiesWidget.Category.Thrust,,,Thrust,Thrust,الدفع,Schub,Impulso,Impulsion,थ्रस्ट,Gaya Dorong,Spinta,衝上,추력,Ciąg,Propulsão,,ผลักดัน,İtme,Sức Ép,推力,推力,推力
Studio.RobloxPropertiesWidget.Category.Tongue,,,Tongue,Tongue,لسان,Zunge,Lengua,Langue,टंग,Lidah,Lingua,舌,혀,Język,Língua,,ลิ้น,Dil,Lưỡi,舌头,舌头,舌頭
Studio.RobloxPropertiesWidget.Category.Tools,,,Tools,Tools,الأدوات,Tools,Herramientas,Outils,टूल्स,Alat,Strumenti,ツール,도구,Narzędzia,Ferramentas,,เครื่องมือ,Araçlar,Công Cụ,工具,工具,工具
Studio.RobloxPropertiesWidget.Category.Torque,,,Torque,Torque,عزم الدوران,Drehmoment,Torsión mecánica,Torsion mécanique,टॉर्क,Torsi,Coppia,トルク,토크,Moment obrotowy,Torque,,แรงบิด,Tork,Mô Men Xoắn,力矩,力矩,扭力
Studio.RobloxPropertiesWidget.Category.Transform,,,Transform,Transform,تحويل,Transformieren,Transformar,Transformer,ट्रांसफ़ॉर्म,Transformasi,Trasforma,変換,변환,Przekształć,Transformar,,แปรสภาพ,Dönüştürme,Biến Đổi,变换,变换,轉換
Studio.RobloxPropertiesWidget.Category.Tuning,,,Tuning,Tuning,ضبط,Tuning,Ajuste,Réglage,ट्यूनिंग,Penyetelan,Regolazione,チューニング,튜닝,Dostrajanie,Sintonização,,การปรับ,Ayarlama,Điều Chỉnh,调整,调整,調整
Studio.RobloxPropertiesWidget.Category.Turn,,,Turn,Turn,استدارة,Drehen,Girar,Tourner,टर्न,Putar,Gira,回転,회전,Obrót,Virar,,เลี้ยว,Dönüş,Quay,转动,转动,轉向
Studio.RobloxPropertiesWidget.Category.TwistLimits,,,TwistLimits,TwistLimits,TwistLimits,TwistLimits,Límites de torsión,Limites de torsion,TwistLimits,TwistLimits,TwistLimits,ねじれ制限,TwistLimits,TwistLimits,TwistLimits,,TwistLimits,Büküm Sınırları,TwistLimits,扭曲限制,扭曲限制,扭轉限制
Studio.RobloxPropertiesWidget.Category.Undo,,,Undo,Undo,تراجع,Rückgängig,Deshacer,Défaire,पहले जैसा करें,Urungkan,Annulla,取り消す,실행 취소,Cofnij,Desfazer,,ยกเลิก,Geri Al,Hoàn Tác,撤消,撤消,撤銷
Studio.RobloxPropertiesWidget.Category.Universal,,,Universal,Universal,عالمي,Universell,Universal,Universel,यूनिवर्सल,Universal,Universale,ユニバーサル,유니버설,Uniwersalne,Universal,,สากล,Evrensel,Phổ Dụng,通用,通用,通用
Studio.RobloxPropertiesWidget.Category.Vector,,,Vector,Vector,اتجاه,Vektor,Vector,Vecteur,वेक्टर,Vektor,Vettore,ベクトル,벡터,Wektor,Vetor,,เวกเตอร์,Vektör,Vector,向量,向量,向量
Studio.RobloxPropertiesWidget.Category.VectorForce,,,VectorForce,VectorForce,VectorForce,VectorForce,VectorForce,Force vectorielle,VectorForce,VectorForce,VectorForce,ベクトル力,VectorForce,VectorForce,VectorForce,,VectorForce,Vektör Kuvveti,VectorForce,VectorForce,VectorForce,向量力
Studio.RobloxPropertiesWidget.Category.Video,,,Video,Video,الفيديو,Video,Video,Vidéo,वीडियो,Video,Video,ビデオ,비디오,Film,Vídeo,,วิดีโอ,Video,Video,视频,视频,影片
Studio.RobloxPropertiesWidget.Category.Visualization,,,Visualization,Visualization,التصور,Visualisierung,Visualización,Visualisation,विज़ुअलाइज़ेशन,Visualisasi,Visualizzazione,視覚化,시각화,Wizualizacja,Visualização,,การแสดงผล,Görselleştirme,Hiển Thị,可视化,可视化,視覺效果
Studio.RobloxPropertiesWidget.Category.Winch,,,Winch,Winch,ونش,Winde,Manivela,Treuil,विंच (चरखी),Derek,Manovella,ウインチ,윈치,Wciągarka,Guincho,,รอก,Kaldırma,Tời,绞盘,绞盘,絞盤
Studio.RobloxPropertiesWidget.Category.Orientation,,,Orientation,Orientation,الاتجاه,Ausrichtung,Orientación,Orientation,ओरिएंटेशन,Orientasi,Orientamento,向き,방향,Orientacja,Orientação,,การจัดวาง,Yön,Định Hướng,方向,方向,方向
Studio.RobloxPropertiesWidget.Category.DragDirections,,,Drag Directions,Drag Directions,اتجاهات السحب,Richtungen ziehen,Arrastrar direcciones,Faire glisser les directions,दिशाएँ ड्रैग करें,Arah Seret,Direzione di trascinamento,ドラッグの方向,드래그 방향,Kierunki przeciągania,Arrastar direções,,ทิศทางการลาก,Sürükleme Yönleri,Kéo Để Điều Hướng,拖曳方向,拖曳方向,拖曳方向
Studio.RobloxPropertiesWidget.Category.DraggedAmount,,,Dragged Amount,Dragged Amount,المبلغ المسحوب,Gezogener Betrag,Cantidad arrastrada,Montant glissé,ड्रैग की गई राशि,Jumlah Diseret,Importo trascinato,ドラッグした分,드래그한 양,Przeciągnięta ilość,Quantidade arrastada,,จำนวนที่ลาก,Sürüklenen Miktar,Lượng Vật Thể Bị Kéo,已拖拽数量,已拖拽数量,已拖曳數量
Studio.RobloxPropertiesWidget.Category.DragLimits,,,Drag Limits,Drag Limits,حدود السحب,Zieh-Grenzen,Límites de arrastre,Limites de glissement,ड्रैग लिमिट्स,Batas Seret,Limiti di trascina,ドラッグ制限,드래그 제한,Limity przeciągania,Limites de arraste,,ขีดจำกัดการลาก,Sürükleme Sınırları,Giới Hạn Kéo,拖曳上限,拖曳上限,拖曳上限
Studio.RobloxPropertiesWidget.Category.ModeSwitching,,,Mode Switching,Mode Switching,تبديل الوضع,Modusumschaltung,Cambio de modo,Changer de mode,मोड स्विचिंग,Pengalihan Mode,Cambio modalità,モード切りかえ,모드 전환,Przełączanie trybów,Troca de modo,,การสลับโหมด,Mod Değişimi,Chuyển Đổi Chế Độ,模式切换,模式切换,模式切換
Studio.RobloxPropertiesWidget.Category.PhysicsResponse,,,Physics Response,Physics Response,استجابة الآثار الفيزيائية,Physikantwort,Respuesta física,Réponse en matière de physique,फ़िज़िक्स रिस्पॉन्स,Respons Fisika,Risposta fisica,物理応答,물리적 응답,Odpowiedź fizyczna,Resposta física,,การตอบสนองฟิสิกส์,Fizik Tepkisi,Phản Ứng Vật Lý,物理响应,物理响应,物理回應
Studio.RobloxPropertiesWidget.Category.Aerodynamics,,,Aerodynamics,Aerodynamics,الديناميكا الهوائية,Aerodynamik,Aerodinámico,Aérodynamique,एयरोडायनैमिक्स,Aerodinamika,Aerodinamica,空気力学,공기 역학,Aerodynamika,Aerodinâmica,,อากาศพลศาสตร์,Aerodinamik,Khí Động Lực Học,空气动力学,空气动力学,空氣動力學
Studio.RobloxPropertiesWidget.Category.AirProperties,,,AirProperties,AirProperties,AirProperties,AirProperties,AirProperties,Propriétés de l'air,AirProperties,AirProperties,AirProperties,AirProperties,AirProperties,AirProperties,Propriedades aéreas,,AirProperties,Hava Özellikleri,AirProperties,空气属性,空气属性,AirProperties
Studio.RobloxPropertiesWidget.Category.Tags,,,Tags,Tags,الوسوم,Tags,Etiquetas,Étiquettes,टैग्स,Tag,Etichette,タグ,태그,Tagi,Marcadores,,แท็ก,Etiketler,Thẻ,标签,标签,標籤
Studio.RobloxPropertiesWidget.AddTagPopup.LineEditText,,,Search for or create a tag,Search for or create a tag,البحث عن وسم أو إنشائه,Nach einem Tag suchen oder ein Tag erstellen,Busca o crea una etiqueta,Rechercher ou créer un tag,टैग सर्च करें या क्रिएट करें,Cari atau buat tag,Cerca o crea un tag,タグを検索または作成,태그 검색 또는 만들기,Wyszukaj lub utwórz tag,Procure ou crie um marcador,,ค้นหาหรือสร้างแท็ก,Etiket ara ya da oluştur,Tìm kiếm hoặc tạo một thẻ,搜索或创建标签,搜索或创建标签,搜尋或建立標籤
Studio.RobloxPropertiesWidget.AddTagPopup.NoTagsCreated,,,No tags have been created yet,No tags have been created yet,لم يتم إنشاء أي وسوم حتى الآن,Es wurden noch keine Tags erstellt,Aún no se han creado etiquetas,Aucun tag n'a encore été créé,अभी तक कोई टैग क्रिएट नहीं किया गया है,Belum ada tag yang dibuat,Non è stato ancora creato alcun tag,タグがまだ作成されていません,아직 만든 태그가 없습니다,Nie utworzono jeszcze żadnych tagów,Nenhum marcador foi criado ainda,,ยังไม่มีการสร้างแท็ก,Henüz etiket oluşturulmadı,Chưa có thẻ nào được tạo,尚未创建任何标签,尚未创建任何标签,尚未建立標籤
Studio.RobloxPropertiesWidget.AddTagPopup.CreateTagFmt1,,,Create tag: %1,Create tag: %1,إنشاء وسم: %1,Tag erstellen: %1,Crear etiqueta: %1,Créer un tag : %1,बनाएँ क्रिएट करें : %1,Buat tag: %1,Crea tag: %1,タグ作成: %1,태그 만들기: %1,Utwórz tag: %1,Criar marcador: %1,,สร้างแท็ก: %1,Etiket oluştur: %1,Tạo thẻ: %1,创建标签：%1,创建标签：%1,建立標籤：%1
Studio.RobloxPropertiesWidget.Category.Connections,,,Connections,Connections,جهات الاتصال,Verbindungen,Conexiones,Connexions,कनेक्शंस,Koneksi,Connessioni,接続,연결,Połączenia,Conexões,,การเชื่อมต่อ,Bağlantılar,Kết Nối,连接,连接,連線
Studio.RobloxPropertiesWidget.Category.Interactions,,,Interactions,Interactions,التفاعلات,Interaktionen,Interacciones,Interactions,इंटरैक्शंस,Interaksi,Interazione,交流,상호 작용,Interakcje,Interações,,ปฏิสัมพันธ์,Etkileşimler,Tương Tác,互动,互动,互動
Studio.RobloxPropertiesWidget.Category.Metering,,,Metering,Metering,القياس,Messung,Medición,Comptage,मीटरिंग,Pengukuran,Misurazione,計測,측정,Pomiar,Medição,,การวัด,Ölçme,Đo Lường,计量,计量,計量
Studio.RobloxPropertiesWidget.Category.Permissions,,,Permissions,Permissions,الأذونات,Berechtigungen,Permisos,Permissions,परमिशंस,Izin,Autorizzazioni,権限,권한,Uprawnienia,Permissões,,สิทธิ์,İzinler,Quyền,权限,权限,權限
Studio.RobloxPropertiesWidget.Category.Recording,,,Recording,Recording,التسجيل,Aufnahme,Grabando,Enregistrement,रिकॉर्ड किया जा रहा है,Rekaman,Registrazione,録画,기록,Nagrywanie,Gravação,,การบันทึก,Kayıt,Bản Ghi,记录,记录,錄製
Studio.RobloxPropertiesWidget.Category.Scripting,,,Scripting,Scripting,Scripting,Scripting,Scripting,Scripting,स्क्रिप्ट लिखी जा रही है,Scripting,Creazione di script,スクリプト作成,스크립팅,Skrypty,Scripting,,Scripting,Betik,Viết Kịch Bản,脚本,脚本,指令碼化
Studio.RobloxPropertiesWidget.Category.ControlPoints,,,Control Points,Control Points,نقاط عناصر التحكم,Kontrollpunkte,Puntos de control,Points de contrôle,कंट्रोल पॉइंट्स,Titik Kontrol,Punti di controllo,制御点,제어점,Punkty kontrolne,Pontos de controle,,จุดควบคุม,Kontrol Noktaları,Điểm Điều Khiển,控制点,控制点,控制點
Studio.RobloxPropertiesWidget.Category.Alignment,,,Alignment,Alignment,المحاذاة,Ausrichtung,Alineación,Alignement,अलाइनमेंट,Penyelarasan,Allineamento,整列,정렬,Wyrównanie,Alinhamento,,การจัดแนว,Hizalama,Căn Chỉnh,对齐,对齐,對齊
Studio.RobloxPropertiesWidget.Category.PseudoInstances,,,PseudoInstances,PseudoInstances,PseudoInstances,Pseudo-Instanzen,PseudoInstances,Pseudo-Instances,PseudoInstances,PseudoInstances,Pseudoistanze,擬似インスタンス,모의 인스턴스,Pseudoinstancje,Pseudoinstâncias,,PseudoInstances,Sahte Örnekler,Bản giả,PseudoInstance,PseudoInstance,虛擬個體
Studio.RobloxPropertiesWidget.Category.StateEditing,,,State Editing,State Editing,تحرير الحالة,Statusbearbeitung,Edición de estado,Modification de l'état,स्टेट एडिटिंग,Pengeditan Keadaan,Modifica dello stato,状況編集,상태 편집,Edytowanie stanu,Edição do estado,,การแก้ไขสถานะ,Durum Düzenleme,Chỉnh Sửa Trạng Thái,状态编辑,状态编辑,狀態編輯
Studio.RobloxPropertiesWidget.Color3Picker.HexLabel,,,Hex:,Hex:,نظام الأرقام السداسي:,Hex:,Hexadecimal:,Hex :,हेक्स :,Hex:,Hex:,Hex値:,육각형:,Hex:,Hexadecimal:,,Hex:,Hex:,Hex:,十六进制：,十六进制：,Hex：
Studio.RobloxPropertiesWidget.Category.Listening,,,Listening,Listening,الاستماع,Hören,Escucha,Écoute,सुना जा रहा है,Mendengar,Ascolto,聴く,듣기,Nasłuchiwanie,Escutando,,การฟัง,Dinleme,Đang nghe,收听,收听,聆聽
Studio.RobloxPropertiesWidget.Category.Simulation,,,Simulation,Simulation,المحاكاة,Simulation,Simulación,Simulation,सिम्युलेशन,Simulasi,Simulazione,シミュレーション,시뮬레이션,Symulacja,Simulação,,การจำลอง,Simülasyon,Mô phỏng,模拟,模拟,模擬
Studio.RobloxPropertiesWidget.Category.Mapping,,,Mapping,Mapping,تعيين,Mapping,Mapeo,Mapping,मैपिंग,Pemetaan,Mappatura,マッピング,매핑,Mapowanie,Mapeamento,,การทำแผนที่,Haritalandırma,Sắp xếp,映射,映射,定位
Studio.RobloxPropertiesWidget.Category.Range,,,Range,Range,النطاق,Bereich,Rango,Gamme,रेंज,Rentang,Intervallo,範囲,범위,Zakres,Variação,,ขอบเขต,Menzil,Phạm vi,远程,远程,範圍
Studio.RobloxPropertiesWidget.Category.Size,,,Size,Size,الحجم,Größe,Tamaño,Taille,साइज़,Ukuran,Dimensione,サイズ,크기,Wielkość,Tamanho,,ขนาด,Boyut,Kích thước,大小,大小,大小
Studio.RobloxPropertiesWidget.Category.Tpose,,,T-pose,T-pose,وضعية T,T-Pose,Pose-T,T-pose,T-पोज़,T-pose,Posa a T,Tポーズ,T 포즈,Pozycja T,T-pose,,ทีโพส,T pozu,Tư thế chữ T,T 型姿势,T 型姿势,T 形姿勢
