Key,Context,Source,en-us
Studio.App.RobloxQuickAccessConfig.AlreadyAvailable,,"The selected action is already available in Quick Access Bar.
Please try to add a different action.","The selected action is already available in Quick Access Bar.
Please try to add a different action."
Studio.App.RobloxTeamCreateWidget.DeleteUser,,Delete User,Delete User
Studio.App.RobloxTeamCreateWidget.TurnOffTeamCreate,,Turn OFF Team Create,Turn OFF Team Create
Studio.App.RobloxTeamCreateWidget.GroupOwnedPlace,,Group owned place,Group owned place
Studio.App.ScriptAnalysisWidget.ErrorDisplayToggle,,Toggle lint error display,Toggle lint error display
Studio.App.ScriptAnalysisWidget.WarningDisplayToggle,,Toggle lint warning display,Toggle lint warning display
Studio.App.DocumentationView.Overloads,,overloads,overloads
Studio.App.WhatsNewWindow.HttpFailure,,Unable to retrieve Whats New Updates from the DevForums page,Unable to retrieve Whats New Updates from the DevForums page
Studio.App.WhatsNewWindow.PopupGotIt,,Got it,Got it
Studio.App.PackageManagementVerbs.ErrorPrimaryPart,,Error: Models must have a PrimaryPart before they can be converted into a Package.,Error: Models must have a PrimaryPart before they can be converted into a Package.
Studio.App.PackageManagementVerbs.ErrorModelPrimaryPart,,Error: Cannot Publish a Model Package without a PrimaryPart.,Error: Cannot Publish a Model Package without a PrimaryPart.
Studio.App.PackageMassUpdate.ErrorCannotSavePlaceDueToException,,"Error: Cannot save place to Roblox, due to: ","Error: Cannot save place to Roblox, due to: "
Studio.App.PackageUtilities.PendingPackagesInDMError,,Unable to publish this place as there may be modified packages. Please try again later.,Unable to publish this place as there may be modified packages. Please try again later.
Studio.App.PackageUtilities.ModifiedPackagesInDMError,,Error: Cannot publish place to Roblox while there are packages with unpublished changes.,Error: Cannot publish place to Roblox while there are packages with unpublished changes.
Studio.App.PackageUtilities.SelectInExplorer,Button text. The button allows user to select some packages in Explorer,Select in Explorer,Select in Explorer
Studio.App.UpdateUIManager.PublishToRobloxToElps,,Publish to Roblox To...,Publish to Roblox To...
Studio.App.UpdateUIManager.SaveToRobloxToElps,,Save to Roblox To...,Save to Roblox To...
Studio.App.UpdateUIManager.ViewChatWindow,,View Chat Window,View Chat Window
Studio.App.AutocompleteTooltip.FunctionNumberLabelTextFmt2,,%1 of %2,%1 of %2
Studio.App.AutocompleteMenu.MoreChildrenItemTextFmt1,,%1 more children...,%1 more children...
Studio.App.Materials.Plastic,,Plastic,Plastic
Studio.App.Materials.Wood,,Wood,Wood
Studio.App.Materials.Slate,,Slate,Slate
Studio.App.Materials.Concrete,,Concrete,Concrete
Studio.App.Materials.Metal,,Metal,Metal
Studio.App.Materials.Foil,,Foil,Foil
Studio.App.Materials.Grass,,Grass,Grass
Studio.App.Materials.Ice,,Ice,Ice
Studio.App.Materials.Sand,,Sand,Sand
Studio.App.Materials.Fabric,,Fabric,Fabric
Studio.App.Materials.Granite,,Granite,Granite
Studio.App.Materials.Marble,,Marble,Marble
Studio.App.Materials.Pebble,,Pebble,Pebble
Studio.App.Materials.SmoothPlastic,,Smooth Plastic,Smooth Plastic
Studio.App.Materials.Neon,,Neon,Neon
Studio.App.Materials.Glass,,Glass,Glass
Studio.App.Materials.ForceField,,Force Field,Force Field
Studio.App.MeshPartLOD.Info1,MeshPart renderFidelity property selector,Finished simplifying %1 mesh parts,Finished simplifying %1 mesh parts
Studio.App.MeshPartLOD.Warning1,MeshPart renderFidelity property selector,Mesh Publish failure for asset id %1,Mesh Publish failure for asset id %1
Studio.App.SettingsHeader.GameOptions,,Game Options,Game Options
Studio.App.SettingsCategory.GameOptionsInternal,,Internal,Internal
Studio.App.SettingsCategory.StudioScriptEditor,,Script Editor,Script Editor
Studio.App.SettingsCategory.StudioScriptEditorColors,,Script Editor Colors,Script Editor Colors
Studio.App.GamesPageController.FailedToOpenLocalFile,,Failed to open local file,Failed to open local file
Studio.App.GamesPageController.NotAuthorizedToConfigureGame,,You are not authorized to configure this game.,You are not authorized to configure this game.
Studio.App.AuthenticationHelper.AuthFailedTimeout,,Could not authenticate user. Request timed out.,Could not authenticate user. Request timed out.
Studio.App.BetaFeatures.CSGv2SmoothingTitle,,Normal smoothing Beta,Normal smoothing Beta
Studio.App.BetaFeatures.CSGv2SmoothingDescription,,Use the SmoothAngle property on CSG part to define threshold angle and smooth normals.,Use the SmoothAngle property on CSG part to define threshold angle and smooth normals.
Studio.App.BetaFeatures.AssetManagerTitle,,Asset Manager,Asset Manager
Studio.App.BetaFeatures.AssetManagerDescription,,"Manage your assets in a brand new widget, with new features. This replaces the Game Explorer.","Manage your assets in a brand new widget, with new features. This replaces the Game Explorer."
Studio.App.BetaFeatures.AutoUpdateTitle,,Auto Update on Packages,Auto Update on Packages
Studio.App.BetaFeatures.AutoUpdateDescription,,Adds an option to automatically update a package when a newer package is available,Adds an option to automatically update a package when a newer package is available
Studio.App.BetaFeatures.AvatarLoadingBetaTitle,,New Avatar Loading Signal Ordering,New Avatar Loading Signal Ordering
Studio.App.BetaFeatures.AvatarLoadingBetaDescription,,Improves the ordering of events fired when avatars are loaded to be more consistent and easier for developers to use,Improves the ordering of events fired when avatars are loaded to be more consistent and easier for developers to use
Studio.App.BetaFeatures.SaveToCloudV2Title,,New Games in the Cloud,New Games in the Cloud
Studio.App.BetaFeatures.SaveToCloudV2Description,,Create new games in the cloud automatically.,Create new games in the cloud automatically.
Studio.App.BetaFeatures.PackagePermissionsTitle,,Packages Permissions,Packages Permissions
Studio.App.BetaFeatures.PackagePermissionsDescription,,"Add any group, user, or role as a user or editor for your packages through the Package Management action in Game Explorer","Add any group, user, or role as a user or editor for your packages through the Package Management action in Game Explorer"
Studio.App.BetaFeatures.WhatsNewWindowTitle,,New Updates Window,New Updates Window
Studio.App.BetaFeatures.WhatsNewWindowDescription,,Open up a scrolling window that shows all of the recent updates to Roblox Studio,Open up a scrolling window that shows all of the recent updates to Roblox Studio
Studio.App.BetaFeatures.SurfaceJoinChangesTitle,,Surface Join Behavior Change,Surface Join Behavior Change
Studio.App.BetaFeatures.SurfaceJoinChangesDescription,,"Remove the 'Surface' Join Mode, all surfaces create ManualWelds.","Remove the 'Surface' Join Mode, all surfaces create ManualWelds."
Studio.App.BetaFeatures.PhysicsSleepImprovementsTitle,,Physics Sleep Behavior Improvements.,Physics Sleep Behavior Improvements.
Studio.App.BetaFeatures.PhysicsSleepImprovementsDescription,,Set of changes that should make simulated parts awake and fall asleep more reliably.,Set of changes that should make simulated parts awake and fall asleep more reliably.
Studio.App.BetaFeatures.PhysicsNewConvexDecompositionTitle,,Enable CollisionFidelity.PreciseConvexDecomposition.,Enable CollisionFidelity.PreciseConvexDecomposition.
Studio.App.BetaFeatures.PhysicsNewConvexDecompositionDescription,,"Enable the new CollisionFidelity, which uses a method called HACD to generate collision geometry with precise surfaces.","Enable the new CollisionFidelity, which uses a method called HACD to generate collision geometry with precise surfaces."
Studio.App.BetaFeatures.AnimationEditorTitle,,Animation Editor Beta,Animation Editor Beta
Studio.App.BetaFeatures.AnimationEditorDescription,,Enables the new Beta version of the Animation Editor.,Enables the new Beta version of the Animation Editor.
Studio.App.BetaFeatures.AsyncPublishTitle,,Async Publish Beta,Async Publish Beta
Studio.App.BetaFeatures.AsyncPublishDescription,,Keep working in Studio as we publish in the background,Keep working in Studio as we publish in the background
Studio.App.BetaFeatures.NewScriptFoldStateTitle,,Script Editor Folds Behavior Beta,Script Editor Folds Behavior Beta
Studio.App.BetaFeatures.NewScriptFoldStateDescription,,Enables new improved behavior for code folding in the Script Editor.,Enables new improved behavior for code folding in the Script Editor.
Studio.App.BetaFeatures.InsertObjectStreamliningTitle,,Insert Object Streamlining,Insert Object Streamlining
Studio.App.BetaFeatures.InsertObjectStreamliningDescription,,Enables a new unified workflow for inserting objects.,Enables a new unified workflow for inserting objects.
Studio.App.BetaFeatures.ConvertToTerrainTitle,,TerrainTools: ConvertTool Beta,TerrainTools: ConvertTool Beta
Studio.App.BetaFeatures.ConvertToTerrainDescription,,Enables the Convert TerrainTool which can convert Parts into Terrain materials and biomes.,Enables the Convert TerrainTool which can convert Parts into Terrain materials and biomes.
Studio.App.BetaFeatures.ClarifiedIKDraggersTitle,,New Physical Draggers,New Physical Draggers
Studio.App.BetaFeatures.ClarifiedIKDraggersDescription,,Enables a new clarified UI for IK/Constraint/Physical draggers and adds a new behavior to the select dragger when in Physical mode,Enables a new clarified UI for IK/Constraint/Physical draggers and adds a new behavior to the select dragger when in Physical mode
Studio.App.BetaFeatures.AutomaticSizeTitle,,Automatic Size Beta,Automatic Size Beta
Studio.App.BetaFeatures.AutomaticSizeDescription,,UI object property that automatically sizes objects based on their child content.,UI object property that automatically sizes objects based on their child content.
Studio.App.BetaFeatures.AttributesUITitle,,Attributes Beta,Attributes Beta
Studio.App.BetaFeatures.AttributesUIDescription,,Customize instances with your own data,Customize instances with your own data
Studio.App.BetaFeatures.ScriptEditorTitle,,Script Editor Beta Features,Script Editor Beta Features
Studio.App.BetaFeatures.ScriptEditorDescription,,Customizable Semantic Highlighting and Temporary tabs that open Scripts in preview mode by default.,Customizable Semantic Highlighting and Temporary tabs that open Scripts in preview mode by default.
Studio.App.BetaFeatures.ScriptEditorHoverTitle,,Luau-Powered Type Hover,Luau-Powered Type Hover
Studio.App.BetaFeatures.ScriptEditorHoverDescription,,"(! Works better with ""Scripts Are Non-Strict By Default"" Beta Feature ON !) Displays Luau type information when hovering over code in the script editor.","(! Works better with ""Scripts Are Non-Strict By Default"" Beta Feature ON !) Displays Luau type information when hovering over code in the script editor."
Studio.App.BetaFeatures.ScriptEditorLintTitle,,Script Editor Linting,Script Editor Linting
Studio.App.BetaFeatures.ScriptEditorLintDescription,,Script Analysis Widget and linting logic get an upgrade! No major changes but many bug fixes and more intuitive behavior.,Script Analysis Widget and linting logic get an upgrade! No major changes but many bug fixes and more intuitive behavior.
Studio.App.BetaFeatures.UIStrokeTitle,,UIStroke Component,UIStroke Component
Studio.App.BetaFeatures.UIStrokeDescription,,"Enables the UIStroke instance, which adds highly customizable borders around the edges of text and UI objects.","Enables the UIStroke instance, which adds highly customizable borders around the edges of text and UI objects."
Studio.App.BetaFeatures.TerrainHeightmapImporterTitle,,Heightmaps 2,Heightmaps 2
Studio.App.BetaFeatures.TerrainHeightmapImporterDescription,,Instantly generate heightmaps from high-res (up to 4k) and high-bit-depth (16-bit) PNGs,Instantly generate heightmaps from high-res (up to 4k) and high-bit-depth (16-bit) PNGs
Studio.App.BetaFeatures.LSPGoToDeclTitle,,Luau-Powered Go To Declaration,Luau-Powered Go To Declaration
Studio.App.BetaFeatures.LSPGoToDeclDescription,,"(! Works better with ""Scripts Are Non-Strict By Default"" Beta Feature ON !) Luau type inference now powers the Go To Declaration feature in Script Editor, enhancing performance and reliability.","(! Works better with ""Scripts Are Non-Strict By Default"" Beta Feature ON !) Luau type inference now powers the Go To Declaration feature in Script Editor, enhancing performance and reliability."
Studio.App.BetaFeatures.LSPNewFunctionFilterTitle,,Luau-Powered Script Function Filter,Luau-Powered Script Function Filter
Studio.App.BetaFeatures.LSPNewFunctionFilterDescription,,"(! Works better with ""Scripts Are Non-Strict By Default"" Beta Feature ON !) Luau type inference now powers the Script Function Filter feature in Script Editor, adding type information to the widget while enhancing performance and reliability.","(! Works better with ""Scripts Are Non-Strict By Default"" Beta Feature ON !) Luau type inference now powers the Script Function Filter feature in Script Editor, adding type information to the widget while enhancing performance and reliability."
Studio.App.BetaFeatures.LSPLuauScriptEditorTitle,,Luau-Powered Autocomplete & Language Features,Luau-Powered Autocomplete & Language Features
Studio.App.BetaFeatures.LSPLuauScriptEditorDescription,,"Luau type inference now powers Autocomplete, Go To Declaration, Linting and the Script Function Filter in Script Editor, enhancing performance and reliability of all features. Autocomplete can now offer suggestions based on the type of a variable, while the Function Filter can preview these types.","Luau type inference now powers Autocomplete, Go To Declaration, Linting and the Script Function Filter in Script Editor, enhancing performance and reliability of all features. Autocomplete can now offer suggestions based on the type of a variable, while the Function Filter can preview these types."
Studio.App.BetaFeatures.LuauNativeVector3Title,,Native Vector3 Type,Native Vector3 Type
Studio.App.BetaFeatures.LuauNativeVector3Description,,Enable Luau VM built-in support for Vector3 type to improve script performance.,Enable Luau VM built-in support for Vector3 type to improve script performance.
Studio.App.BetaFeatures.CanQueryTitle,,Part property: CanQuery,Part property: CanQuery
Studio.App.BetaFeatures.CanQueryDescription,,Enables property for excluding BaseParts from spatial queries such as raycasts. Only accesible when CanCollide is disabled.,Enables property for excluding BaseParts from spatial queries such as raycasts. Only accesible when CanCollide is disabled.
Studio.App.BetaFeatures.MinPartSizeTitle,,Lower minimum part size,Lower minimum part size
Studio.App.BetaFeatures.MinPartSizeDescription,,"Reduces the minimum limit on part sizes from 0.05 to 0.001. Parts can be visually smaller, but will still limit to 0.05 for collision geometry for now.","Reduces the minimum limit on part sizes from 0.05 to 0.001. Parts can be visually smaller, but will still limit to 0.05 for collision geometry for now."
Studio.App.BetaFeatures.PathfindingModifiersTitle,,Pathfinding Modifiers,Pathfinding Modifiers
Studio.App.BetaFeatures.PathfindingModifiersDescription,,"Attached to Parts (if non-collidable, such Parts are used as volumes), their property Label can be used in the Cost table argument of CreatePath to make traversal cost non-unity.","Attached to Parts (if non-collidable, such Parts are used as volumes), their property Label can be used in the Cost table argument of CreatePath to make traversal cost non-unity."
Studio.App.LoginRequest.InternalServerError,Start page login,Our servers are having problems right now. Please try again later.,Our servers are having problems right now. Please try again later.
Studio.App.LoginRequest.GenericError,Start page login,Login error. Please try again.,Login error. Please try again.
Studio.App.LoginRequest.UsernameError,Start page login,Could not get username from server.,Could not get username from server.
Studio.App.Merge.Accept,,Accept,Accept
Studio.App.Merge.AcceptServerChanges,,Accept server changes,Accept server changes
Studio.App.Merge.Save,,Save,Save
Studio.App.OnPublishDialog.Title,,Publish,Publish
Studio.App.OnPublishDialog.BasicSettings,,Basic Settings,Basic Settings
Studio.App.OnPublishDialog.Name,,Name:,Name:
Studio.App.OnPublishDialog.Description,,Description:,Description:
Studio.App.OnPublishDialog.Genre,,Genre:,Genre:
Studio.App.OnPublishDialog.Privacy,,Privacy:,Privacy:
Studio.App.RobloxStudioVerbs.PluginNotAssociatedWithProject,,This Plugin is not associated with an external project - this functionality cannot be used. Please contact #ride,This Plugin is not associated with an external project - this functionality cannot be used. Please contact #ride
Studio.App.RobloxStudioVerbs.InsertModelExtScript,"NOTE TO LOCALIZERS: Do not translate the parentheses (), whatever is inside the parentheses, or any other special characters, use ASCII instead.",Roblox Model Files (*.rbxm *.rbxmx);;Scripts (*.rbxs *.lua *.txt),Roblox Model Files (*.rbxm *.rbxmx);;Scripts (*.rbxs *.lua *.txt)
Studio.App.RobloxStudioVerbs.InsertModelExtFile,"NOTE TO LOCALIZERS: Do not translate the parentheses (), whatever is inside the parentheses, or any other special characters, use ASCII instead.",Roblox Model Files (*.rbxm *.rbxmx),Roblox Model Files (*.rbxm *.rbxmx)
Studio.App.RobloxStudioVerbs.LoadCSVExt,"NOTE TO LOCALIZERS: Do not translate the parentheses (), whatever is inside the parentheses, or any other special characters, use ASCII instead.",LocalizationTable CSV (*.csv),LocalizationTable CSV (*.csv)
Studio.App.RobloxStudioVerbs.PlaySolo,,Play Solo,Play Solo
Studio.App.RobloxStudioVerbs.PlaySoloSaveFailure,,Play solo - save failure,Play solo - save failure
Studio.App.RobloxStudioVerbs.RemoteDebugSaveFailure,,Remote Debug - save failure,Remote Debug - save failure
Studio.App.RobloxStudioVerbs.Publishing,,Publishing,Publishing
Studio.App.RobloxStudioVerbs.PublishConfirm,,Publish,Publish
Studio.App.RobloxStudioVerbs.PublishConfirmTitle,,Uncommitted changes,Uncommitted changes
Studio.App.RobloxStudioVerbs.DirtyPublishWarning1,,There are uncommitted script changes that will not be published with the place. Do you want to publish anyway? <a href=%1>Learn more</a>,There are uncommitted script changes that will not be published with the place. Do you want to publish anyway? <a href=%1>Learn more</a>
Studio.App.AudioImportConfirmationDialog.NoFilesAvailable,,No files available,No files available
Studio.App.BulkImportController.AllSupportedTypes2,,All Supported Types (%1 %2);;Images (%1);;Meshes (%2),All Supported Types (%1 %2);;Images (%1);;Meshes (%2)
Studio.App.BulkImportController.AllSupportedTypes1,,All Supported Types (%1),All Supported Types (%1)
Studio.App.BulkImportController.ImagesSupportedTypes1,"NOTE TO LOCALIZERS: Do not translate the parentheses (), whatever is inside the parentheses, or any other special characters, use ASCII instead.",Images (%1),Images (%1)
Studio.App.BulkImportController.MeshesSupportedTypes1,"NOTE TO LOCALIZERS: Do not translate the parentheses (), whatever is inside the parentheses, or any other special characters, use ASCII instead.",Meshes (%1),Meshes (%1)
Studio.App.StudioPluginHost.UnableToWritePluginMetadata,,Unable to write plugin metadata. Version information for your plugins may be lost.,Unable to write plugin metadata. Version information for your plugins may be lost.
Studio.App.StudioPluginHost.CantAddNewPlugin,,Warning: unable to add new plugin to metadata file.,Warning: unable to add new plugin to metadata file.
Studio.App.StudioPluginHost.CantFindPlugin,,Unable to find plugin with the following id: %1,Unable to find plugin with the following id: %1
Studio.App.StudioPluginHost.CantLoadMetadata,,Unable to load metadata for installed plugins. Installed plugins will not be loaded.,Unable to load metadata for installed plugins. Installed plugins will not be loaded.
Studio.App.StudioPluginHost.ErrorParsingAssetId,,Error parsing plugin asset id for plugin: %1,Error parsing plugin asset id for plugin: %1
Studio.App.StudioPluginHost.PluginMetadataFileIsCorrupted,,Plugin metadata file is corrupted. Version information for your plugins may have been lost.,Plugin metadata file is corrupted. Version information for your plugins may have been lost.
Studio.App.StudioPluginHost.CantSetEnabledDisabled,,Unable to set enabled/disabled state for plugin: %1,Unable to set enabled/disabled state for plugin: %1
Studio.App.StudioPluginHost.CantValidatePlugin,,Warning: Plugin at %1 could not be verified.,Warning: Plugin at %1 could not be verified.
Studio.App.RobloxScriptDoc.CloseScript,,Close Script,Close Script
Studio.App.RobloxScriptDoc.CloseOtherScripts,,Close Other Scripts,Close Other Scripts
Studio.App.FindDialog.FindCount2,,%1 of %2,%1 of %2
Studio.App.AutoSaveDialog.RobloxPlaceFiles,"NOTE TO LOCALIZERS: Do not translate the parentheses (), whatever is inside the parentheses, or any other special characters, use ASCII instead.",Roblox Places Files (*.rbxl),Roblox Places Files (*.rbxl)
Studio.App.AddEmulationDeviceDialog.GuiInsets,,GuiInsets,GuiInsets
Studio.App.AddEmulationDeviceDialog.AddNewDevice,,Add New Device,Add New Device
Studio.App.AddEmulationDeviceDialog.DeviceName,,Device Name,Device Name
Studio.App.AddEmulationDeviceDialog.NameInUse1,,"<nobr><font color=""#ff0000"">The name ""%1"" is already in use.</font></nobr>","<nobr><font color=""#ff0000"">The name ""%1"" is already in use.</font></nobr>"
Studio.App.RobloxMainWindow.OpenScriptsPattern,"NOTE TO LOCALIZERS: Do not translate the parentheses (), whatever is inside the parentheses, or any other special characters, use ASCII instead.",Scripts (*.rbxs *.lua *.txt),Scripts (*.rbxs *.lua *.txt)
Studio.App.RobloxMainWindow.OpenAllFilesPattern,"NOTE TO LOCALIZERS: Do not translate the parentheses (), whatever is inside the parentheses, or any other special characters, use ASCII instead.",All Files (*.*),All Files (*.*)
Studio.App.RobloxMainWindow.OpenMeshFilesPattern,"NOTE TO LOCALIZERS: Do not translate the parentheses (), whatever is inside the parentheses, or any other special characters, use ASCII instead.",Mesh Files (*.fbx *.obj),Mesh Files (*.fbx *.obj)
Studio.App.RobloxMainWindow.Configure,,Configure,Configure
Studio.App.RobloxMainWindow.PluginInstallation,,Plugin Installation,Plugin Installation
Studio.App.RobloxDocManager.StartPage,,Start Page,Start Page
Studio.App.DataModelPackageManager.InsufficientPermissions,,Unable to retrieve Packages status because of insufficient permissions. You may be unable to publish this place,Unable to retrieve Packages status because of insufficient permissions. You may be unable to publish this place
Studio.App.DataModelPackageManager.PrimaryPartRemoved,,PrimaryPart removed. You won't be able to publish this Package until you set the PrimaryPart again.,PrimaryPart removed. You won't be able to publish this Package until you set the PrimaryPart again.
Studio.App.RobloxInputConfigDialog.Delete,"The name of the Delete key, as it would appear on the user's keyboard.",Delete,Delete
Studio.App.StudioFlagEditor.JsonFile,"NOTE TO LOCALIZERS: Do not translate the parentheses (), whatever is inside the parentheses, or any other special characters, use ASCII instead.",JSON file (*.json),JSON file (*.json)
Studio.App.UIEditorWidget.ZoomOutButton,,-,-
Studio.App.UIEditorWidget.ZoomInButton,,+,+
Studio.App.UniverseController.ThisPlaceDoesNotBelongToAGame,,This place does not belong to a game.,This place does not belong to a game.
Studio.App.RobloxCustomWidgets.Url,,URL:,URL:
Studio.App.RobloxCustomWidgets.Loading,,(Loading...),(Loading...)
Studio.App.RbxWorkspace.TakeSnapshot,,Take Snapshot,Take Snapshot
Studio.App.RbxWorkspace.Processing,,Processing...,Processing...
Studio.App.RbxWorkspace.PressOkForSnapshot,,"Press OK when you've positioned the camera, and are ready to take a snapshot.","Press OK when you've positioned the camera, and are ready to take a snapshot."
Studio.App.RbxWorkspace.SnapshotInProgress,,Snapshot in progress...,Snapshot in progress...
Studio.App.TeamCreateConnectionDialog.YouHaveLostConnectionToTheServer,,You have lost connection to the server. Trying to reconnect...<br><br>Recent copy of the place has been saved. <a href='openautosave://file'>Click here</a> to open the saved place.,You have lost connection to the server. Trying to reconnect...<br><br>Recent copy of the place has been saved. <a href='openautosave://file'>Click here</a> to open the saved place.
Studio.App.RobloxTeamCreateWidget.TeamCreateDisabled,,Team Create in this game is disabled. Please enable Team Create to add editors to your place.,Team Create in this game is disabled. Please enable Team Create to add editors to your place.
Studio.App.RESTRICTED.QtUtilities.DisabledDuringTesting,,Disabled during testing,Disabled during testing
Studio.App.FBXRigBuilder.RigHasTooManyTriangles2,"Error message that displays if a user tries to import a 3D rig that has too many faces (aka triangles). First argument is the max limit of triangles, second argument is the amount of triangles that were in the uploaded rig.",Your rig has too many triangles! Limit is %1. Your rig has %2.,Your rig has too many triangles! Limit is %1. Your rig has %2.
Studio.App.FBXRigBuilder.RigMeshHasTooManyTriangles3,"Error message that displays if one of the meshes in a 3D rig that a user uploaded has too many triangles. First argument is the name of the specific mesh, second argument is the max limit of triangles, and third argument is the amount of triangles that were in the mesh.",%1 has too many triangles! Limit is %2. Your mesh has %3.,%1 has too many triangles! Limit is %2. Your mesh has %3.
Studio.App.FBXRigBuilder.FileIsEmpty,Error message that displays if the mesh file that a user tried importing into their game has no contents.,The selected file is empty!,The selected file is empty!
Studio.App.FBXDynamicHeadImporter.EmptyAttribute1,"""Extra Attribute"" refers to a specific data section of an FBX file that contains extra key/value pairs of data","Failed importing dynamic head: Empty value found for Extra Attribute named ""%1"".","Failed importing dynamic head: Empty value found for Extra Attribute named ""%1""."
Studio.App.RobloxTextOutputWidget.MaxTableDepthReached,,Max table depth reached,Max table depth reached
Studio.App.RobloxTextOutputWidget.Timestamp,,Timestamp,Timestamp
Studio.App.RobloxTextOutputWidget.Message,,Message,Message
Studio.App.RobloxTextOutputWidget.Context,,Context,Context
Studio.App.RenderScheduler.DeprecatedDirect3D9,,"On August 16th, the Roblox application will require DirectX 10 or higher feature level support.

To keep using the Roblox application, please use a device that is compatible with Roblox’s system requirements.","On August 16th, the Roblox application will require DirectX 10 or higher feature level support.

To keep using the Roblox application, please use a device that is compatible with Roblox’s system requirements."
Studio.App.RobloxOutputRibbonDropdown.PlaySolo,,NonNetworked,NonNetworked
Studio.App.RobloxOutputRibbonDropdown.WordWrap,,Word Wrap,Word Wrap
Studio.App.RobloxOutputRibbonDropdown.SelectMessagesOnly,,Select Messages Only,Select Messages Only
Studio.App.PlaceResourceController.ThisFunctionalityHasBeenDisabled,,This functionality has been disabled. You can update your start place by doing File > Publish to Roblox As... and selecting the start place.,This functionality has been disabled. You can update your start place by doing File > Publish to Roblox As... and selecting the start place.
Studio.App.PlaceResourceController.CantRemoveStartPlace,,You cannot remove the start place from a game.,You cannot remove the start place from a game.
Studio.App.ScriptResourceController.ConfirmWillDestroyChanges,,This will destroy all local changes you have made. Are you sure?,This will destroy all local changes you have made. Are you sure?
Studio.App.ScriptResourceController.ConfirmPublishChanges,,Are you sure you want to publish your changes?,Are you sure you want to publish your changes?
Studio.App.MeshResourceController.MeshReferencedByName,,"Meshes are referenced by name, so any references to this mesh will fail to load. Are you sure you want to remove it?","Meshes are referenced by name, so any references to this mesh will fail to load. Are you sure you want to remove it?"
Studio.App.Login.TooManyLogins,,Too many logins were attempted from this network. You must log in through a web browser.,Too many logins were attempted from this network. You must log in through a web browser.
Studio.App.Login.LoginThroughBrowser,,Log in through browser,Log in through browser
Studio.App.PluginLoader.RefreshingPluginElps,,Refreshing plugin...,Refreshing plugin...
Studio.App.PluginLoader.RefreshingPluginsElps,,Refreshing plugins...,Refreshing plugins...
Studio.App.LockedScriptsVersionHistory.ApplyEditsRejectedTitle,,Script Apply Edits Failure,Script Apply Edits Failure
Studio.App.LockedScriptsVersionHistory.CommitRejected,,"Some of the scripts cannot be saved.
Please check their status.","Some of the scripts cannot be saved.
Please check their status."
Studio.App.LockedScriptsVersionHistory.CommitRejectedInternalError,,"Server rejected apply edits due to internal error.
Please try again later","Server rejected apply edits due to internal error.
Please try again later"
Studio.App.LockedScriptsVersionHistory.CommitRejectedInProgress,,"Server rejected apply edits.
Someone else is saving changes.","Server rejected apply edits.
Someone else is saving changes."
Studio.App.OSVersionWarning.MacOS109,,Beginning in November 2019 we will be discontinuing support for MacOS 10.9. Please upgrade to MacOS 10.10+ to continue to use Roblox Studio.,Beginning in November 2019 we will be discontinuing support for MacOS 10.9. Please upgrade to MacOS 10.10+ to continue to use Roblox Studio.
Studio.App.OSVersionWarning.LearnMore,Appears on a popup that warns users they are using an OS version that will soon no longer be supported. Links to a page with more information.,Learn More,Learn More
Studio.App.OpenIDEDocErr.CloudEditConnectCancelledByUser.Concise,,The connection was cancelled. ,The connection was cancelled. 
Studio.App.OpenIDEDocErr.HTTPCallFailed.Concise,,Please check that you are connected to the internet and try again. ,Please check that you are connected to the internet and try again. 
Studio.App.OpenIDEDocErr.Others.Concise,,Please restart your application and try again. ,Please restart your application and try again. 
Studio.App.OpenIDEDocErr.CloudEditConnectCancelledByUser,,User cancelled cloud edit connection.,User cancelled cloud edit connection.
Studio.App.OpenIDEDocErr.HTTPCallFailed,,"User unable to open the place. Please check that you are connected to the internet and try again. If you continue to encounter this error, please contact customer service.","User unable to open the place. Please check that you are connected to the internet and try again. If you continue to encounter this error, please contact customer service."
Studio.App.OpenIDEDocErr.Others,,"Unable to open the place. Please restart your application and try again. If you continue to encounter this error, please contact customer service.","Unable to open the place. Please restart your application and try again. If you continue to encounter this error, please contact customer service."
Studio.App.UserPlaceCreatorsListWidget.Offline,User is offline,Offline,Offline
Studio.App.UserPlaceCreatorsListWidget.PlaceOwnerOffline,User is owner of place and is offline,Place Owner (Offline),Place Owner (Offline)
Studio.App.UserPlaceCreatorsListWidget.PlaceOwner,User is owner of place,Place Owner,Place Owner
Studio.App.AudioResourceController.AudioReferencedByName,,"Audio files are referenced by name, so any references to this asset will fail to load. Are you sure you want to remove it?","Audio files are referenced by name, so any references to this asset will fail to load. Are you sure you want to remove it?"
Studio.App.ImageResourceController.ImagesReferencedByName,,"Images are referenced by name, so any references to this image will fail to load. Are you sure you want to remove it?","Images are referenced by name, so any references to this image will fail to load. Are you sure you want to remove it?"
Studio.App.Updates.ShutdownPromptButton,Button name in 'Are you sure you want to shut down Studio for update? [Shutdown] [Cancel]',Shutdown,Shutdown
Studio.App.Updates.ShutdownConfirmationText,,There is a new Studio update available. Shutdown to update?,There is a new Studio update available. Shutdown to update?
Studio.App.Updates.UpdateAvailableToast,,A new version of Studio is available,A new version of Studio is available
Studio.App.Updates.UpdateAvailableButton,,Update Available,Update Available
Studio.App.Tooltip.GoToSource,,Go to source,Go to source
Studio.App.VersionHistoryDialog.ViewButtonText,,View,View
