Key,Context,Source,en-us
Studio.App.RobloxRibbonMainWindow.IntersectParts,,Replace parts with only the area where they overlap,Replace parts with only the area where they overlap
Studio.App.RBXMainWindow.Negate,,Negate,Negate
Studio.App.RobloxRibbonMainWindow.NegatePartsForMakingHoles,,Negate parts for making holes,Negate parts for making holes
Studio.App.RobloxRibbonMainWindow.ExitGame,,Exit Game,Exit Game
Studio.App.RobloxRibbonMainWindow.ExitTeamTest,,Exit Team Test,Exit Team Test
Studio.App.RobloxRibbonMainWindow.Mute,,Mute,Mute
Studio.App.RobloxRibbonMainWindow.ToggleGameAudioSounds,,Toggle Game Audio Sounds,Toggle Game Audio Sounds
Studio.App.RBXMainWindow.Sandbox,,Drafts,Drafts
Studio.App.RBXMainWindow.ViewSandbox,,View Drafts,View Drafts
Studio.App.RobloxRibbonMainWindow.ViewScriptAnalysis,,View Script Analysis,View Script Analysis
Studio.App.Ribbon.Beta.Analysis,View active errors and warnings in scripts,Analysis,Analysis
Studio.App.Ribbon.Beta.Analysis.Tooltip,,View active errors and warnings in scripts,View active errors and warnings in scripts
Studio.App.RobloxRibbonMainWindow.ViewCodeSnippet,,View Code Snippet,View Code Snippet
Studio.App.Ribbon.Beta.Snippets,Create and use reusable blocks of code,Snippets,Snippets
Studio.App.Ribbon.Beta.Snippets.Tooltip,,Create and use reusable blocks of code,Create and use reusable blocks of code
Studio.App.RBXMainWindow.ScriptRecovery,,Script Recovery,Script Recovery
Studio.App.RobloxRibbonMainWindow.ViewRecoveredScripts,,View Recovered Scripts,View Recovered Scripts
Studio.App.RBXMainWindow.TeamCreate,,Team Create,Team Create
Studio.App.RBXMainWindow.EmulateDevice,,Emulate Device,Emulate Device
Studio.App.RBXMainWindow.EmulateAMobileDevice,,Emulate a mobile device ,Emulate a mobile device 
Studio.App.RBXMainWindow.ManageDevicesElps,,Manage Devices...,Manage Devices...
Studio.App.RBXMainWindow.ManageEmulatedDevices,,Manage emulated devices,Manage emulated devices
Studio.App.RBXMainWindow.CalibrateScalingElps,,Calibrate scaling...,Calibrate scaling...
Studio.App.RBXMainWindow.CalibratePhysicalSizeScaling,,Calibrate Physical Size scaling for your screen,Calibrate Physical Size scaling for your screen
Studio.App.RBXMainWindow.ShowHelpForSelectedObject,,Show help for selected object,Show help for selected object
Studio.App.RBXMainWindow.ViewCommandBar,,View Command Bar,View Command Bar
Studio.App.Ribbon.Beta.Command,Run commands in the Studio IDE,Command,Command
Studio.App.Ribbon.Beta.Command.Tooltip,,Run commands in the Studio IDE,Run commands in the Studio IDE
Studio.App.RBXMainWindow.FocusOnCommandBar,,Focus on Command Bar,Focus on Command Bar
Studio.App.RBXMainWindow.FocusOnCommandBarTooltip,,Set keyboard focus to Command Bar,Set keyboard focus to Command Bar
Studio.App.RBXMainWindow.OpenAutoSaves,,Open Auto Saves,Open Auto Saves
Studio.App.RBXMainWindow.OpenAutoSavesFolder,,Open Auto Saves Folder,Open Auto Saves Folder
Studio.App.RBXMainWindow.DownloadACopyElps,,Download a Copy...,Download a Copy...
Studio.App.RBXMainWindow.DownloadActiveDocument,,Download a copy of the active document,Download a copy of the active document
Studio.App.RBXMainWindow.PlaySoloCameraSpawn,,"Start Solo Play, spawning the character from the Camera Position","Start Solo Play, spawning the character from the Camera Position"
Studio.App.RobloxRibbonMainWindow.DrawOnTop,,Draw On Top,Draw On Top
Studio.App.RobloxRibbonMainWindow.DrawConstraintsAttWeldsTop,,"Draw constraints, attachments and welds on top","Draw constraints, attachments and welds on top"
Studio.App.RobloxRibbonMainWindow.ConstraintDetails,,Constraint Details,Constraint Details
Studio.App.RobloxRibbonMainWindow.ShowConstraintDetails,,Show constraint details,Show constraint details
Studio.App.RobloxRibbonMainWindow.ShowWelds,,Show Welds,Show Welds
Studio.App.RobloxRibbonMainWindow.ShowWeldsTooltip,,Show welds between parts,Show welds between parts
Studio.App.RBXMainWindow.SelectConnections,,Select Connections,Select Connections
Studio.App.RBXMainWindow.SelectAttachmentConstraintConnections,,Select connections of the attachment or constraint,Select connections of the attachment or constraint
Studio.App.RBXMainWindow.Select0AttachmentOrPart,,Select Attachment0 of a constraint or Part0 of a weld,Select Attachment0 of a constraint or Part0 of a weld
Studio.App.RBXMainWindow.Select1AttachmentOrPart,,Select Attachment1 of a constraint or Part1 of a weld,Select Attachment1 of a constraint or Part1 of a weld
Studio.App.RBXMainWindow.SwapAttachments,,Swap Attachments,Swap Attachments
Studio.App.RBXMainWindow.SwitchBothAttachments,,Swap both attachments on the constraint,Swap both attachments on the constraint
Studio.App.RBXMainWindow.PropertyFilter,,Property Filter,Property Filter
Studio.App.RobloxRibbonMainWindow.DeviceEmulator,,Device,Device
Studio.App.RobloxRibbonMainWindow.ControlsEmulatorToggle,,Emulate Device Controllers,Emulate Device Controllers
Studio.App.RobloxRibbonMainWindow.ControlsEmulatorToggleAlias,,Emulate Device Controllers,Emulate Device Controllers
Studio.App.RobloxRibbonMainWindow.DeviceControllerToggle,,Controller,Controller
Studio.App.RobloxRibbonMainWindow.PlayerEmulator,,Player,Player
Studio.App.RobloxRibbonMainWindow.Fwd,,Fwd,Fwd
Studio.App.RobloxRibbonMainWindow.JumpToNextScriptLocation,,Jump to next script location,Jump to next script location
Studio.Common.Action.Back,,Back,Back
Studio.App.RobloxRibbonMainWindow.JumpToPreviousScriptLocation,,Jump to previous script location,Jump to previous script location
Studio.App.RBXMainWindow.ClearSelection,,Clear selection,Clear selection
Studio.App.RBXMainWindow.ClearTheCurrentSelection,,Clear the current selection,Clear the current selection
Studio.App.RobloxStudioVerbs.RevealInExplorer,,Reveal In Explorer/Finder,Reveal In Explorer/Finder
Studio.App.RobloxStudioVerbs.SyncInstanceToFs,,Sync Instance,Sync Instance
Studio.App.RobloxStudioVerbs.QuickOpenActions,,Quick Open Actions,Quick Open Actions
Studio.App.RBXMainWindow.AssetManager,,Asset Manager,Asset Manager
Studio.App.RobloxRibbonMainWindow.TagEditor,,Tag Editor,Tag Editor
Studio.App.RobloxRibbonMainWindow.TagEditorTooltip,,Create and manage groupings of instances.,Create and manage groupings of instances.
Studio.App.Ribbon.Beta.Setup,Set up avatar bodies and accessories for the experience or Marketplace,Setup,Setup
Studio.App.Ribbon.Beta.Setup.Tooltip,,Set up avatar bodies and accessories for the experience or Marketplace,Set up avatar bodies and accessories for the experience or Marketplace
Studio.App.RobloxRibbonMainWindow.AvatarPreviewer,,Avatar Setup,Avatar Setup
Studio.App.PackageContextMenu.ShowPackagesDiff,,Compare Package Versions,Compare Package Versions
Studio.App.RibbonUpdatesBar.UpdateAvailableAction,,Update Available,Update Available
Studio.App.RibbonUpdatesBar.UpdateAvailableAction.Studio,,Update available,Update available
Studio.App.RibbonUpdatesBar.UpdateAvailableAction.Channel,,Channel update available,Channel update available
Studio.App.RibbonUpdatesBar.UpdateAvailableAction.Tooltip,,Studio will save all changes and restart,Studio will save all changes and restart
Studio.App.RibbonUpdatesBar.WhatsNewAction,,Notifications,Notifications
Studio.App.RibbonUpdatesBar.WhatsNewAction.ToolTip,,Click this button to see what's new with Studio and our developer community!,Click this button to see what's new with Studio and our developer community!
Studio.App.RibbonUpdatesBar.StudioNotifications,,Creator Notifications,Creator Notifications
Studio.App.RibbonUpdatesBar.StudioNotifications.ToolTip,,Receive important updates about your creations all in one place,Receive important updates about your creations all in one place
Studio.App.RobloxRibbonMainWindow.CompositorDebugger,,Compositor Debugger,Compositor Debugger
Studio.App.RobloxRibbonMainWindow.CompositorDebuggerTooltip,,Connect to an animation compositor graph to see its layers and their properties in real time,Connect to an animation compositor graph to see its layers and their properties in real time
Studio.App.RobloxRibbonMainWindow.TextureGenerator,,Texture Generator,Texture Generator
Studio.App.RobloxRibbonMainWindow.Part,,Part,Part
Studio.App.RobloxRibbonMainWindow.PlacePartWorkspace,,Place a part into the workspace,Place a part into the workspace
Studio.App.RobloxRibbonMainWindow.Block,,Block,Block
Studio.App.RobloxRibbonMainWindow.InsertBlockPart,,Insert block part,Insert block part
Studio.App.Shapes.Sphere,,Sphere,Sphere
Studio.App.RobloxRibbonMainWindow.InsertSpherePart,,Insert sphere part,Insert sphere part
Studio.App.RobloxRibbonMainWindow.Wedge,,Wedge,Wedge
Studio.App.RobloxRibbonMainWindow.InsertWedgePart,,Insert wedge part,Insert wedge part
Studio.App.Shapes.CornerWedge,,Corner Wedge,Corner Wedge
Studio.App.RobloxRibbonMainWindow.InsertCornerWedge,,Insert CornerWedgePart,Insert CornerWedgePart
Studio.App.Shapes.Cylinder,,Cylinder,Cylinder
Studio.App.RobloxRibbonMainWindow.InsertCylinderPart,,Insert cylinder part,Insert cylinder part
Studio.App.RobloxRibbonMainWindow.ColorActionAsTool,,Color Action as Tool,Color Action as Tool
Studio.App.RobloxRibbonMainWindow.ColorActionAsToolTooltip,,Click object to apply color,Click object to apply color
Studio.App.RobloxRibbonMainWindow.TogglesColorActionAsTool,,Toggle color action as tool,Toggle color action as tool
Studio.App.RobloxRibbonMainWindow.MaterialActionAsTool,,Material Action as Tool,Material Action as Tool
Studio.App.RobloxRibbonMainWindow.TogglesMaterialActionAsTool,,Toggle material action as tool,Toggle material action as tool
Studio.App.RobloxRibbonMainWindow.SelectColorAndApplyToParts,,Select color and apply to parts,Select color and apply to parts
Studio.App.RobloxRibbonMainWindow.UpdateSettingsCurrentGame,,Update settings related to current game,Update settings related to current game
Studio.App.RobloxRibbonMainWindow.PlaceConstraintAttachment,,Place a constraint or an attachment,Place a constraint or an attachment
Studio.App.RobloxRibbonMainWindow.RigidConstraint,,Rigid Constraint,Rigid Constraint
Studio.App.RobloxRibbonMainWindow.CreateRigidConstraint,,Create rigid constraint,Create rigid constraint
Studio.App.RobloxRibbonMainWindow.BallInSocket,,Ball in Socket,Ball in Socket
Studio.App.RobloxRibbonMainWindow.CreateBallInSocket,,Create ball in socket,Create ball in socket
Studio.App.RobloxRibbonMainWindow.BallOnAxis,,Ball on axis,Ball on axis
Studio.App.RobloxRibbonMainWindow.CreateBallOnAxis,,Create ball on axis,Create ball on axis
Studio.App.RobloxRibbonMainWindow.Hinge,,Hinge,Hinge
Studio.App.RobloxRibbonMainWindow.CreateHinge,,Create hinge,Create hinge
Studio.App.RobloxRibbonMainWindow.Prismatic,,Prismatic,Prismatic
Studio.App.RobloxRibbonMainWindow.CreatePrismaticConstraint,,Create prismatic constraint,Create prismatic constraint
Studio.App.RobloxRibbonMainWindow.Cylindrical,,Cylindrical,Cylindrical
Studio.App.RobloxRibbonMainWindow.CreateCylindricalConstraint,,Create cylindrical constraint,Create cylindrical constraint
Studio.App.RobloxRibbonMainWindow.Universal,,Universal,Universal
Studio.App.RobloxRibbonMainWindow.CreateUniversalConstraint,,Create universal constraint,Create universal constraint
Studio.App.RobloxRibbonMainWindow.Plane,,Plane,Plane
Studio.App.RobloxRibbonMainWindow.CreatePlaneConstraint,,Create plane constraint,Create plane constraint
Studio.App.RobloxRibbonMainWindow.Rope,,Rope,Rope
Studio.App.RobloxRibbonMainWindow.CreateRopeConstraint,,Create rope constraint,Create rope constraint
Studio.App.RobloxRibbonMainWindow.Rod,,Rod,Rod
Studio.App.RobloxRibbonMainWindow.CreateRodConstraint,,Create rod constraint,Create rod constraint
Studio.App.RobloxRibbonMainWindow.Spring,,Spring,Spring
Studio.App.RobloxRibbonMainWindow.CreateSpringConstraint,,Create spring constraint,Create spring constraint
Studio.App.RobloxRibbonMainWindow.TorsionSpring,,Torsion Spring,Torsion Spring
Studio.App.RobloxRibbonMainWindow.CreateTorsionSpringConstraint,,Create torsion spring constraint,Create torsion spring constraint
Studio.App.RobloxRibbonMainWindow.Weld,,Weld,Weld
Studio.App.RobloxRibbonMainWindow.CreateWeldConstraint,,Create weld constraint,Create weld constraint
Studio.App.RobloxRibbonMainWindow.NoCollisionConstraint,,No Collision,No Collision
Studio.App.RobloxRibbonMainWindow.NoCollisionConstraintTooltip,,Create a no collision constraint,Create a no collision constraint
Studio.App.RobloxRibbonMainWindow.AlignOrientation,,Align Orientation,Align Orientation
Studio.App.RobloxRibbonMainWindow.CreateAlignOrientation,,Create align orientation,Create align orientation
Studio.App.RobloxRibbonMainWindow.AlignPosition,,Align Position,Align Position
Studio.App.RobloxRibbonMainWindow.CreateAlignPosition,,Create align position,Create align position
Studio.App.RobloxRibbonMainWindow.VectorForce,,Vector Force,Vector Force
Studio.App.RobloxRibbonMainWindow.CreateVectorForce,,Create vector force,Create vector force
Studio.App.RobloxRibbonMainWindow.LineForce,,Line Force,Line Force
Studio.App.RobloxRibbonMainWindow.CreateLineForce,,Create line force,Create line force
Studio.App.RobloxRibbonMainWindow.Torque,,Torque,Torque
Studio.App.RobloxRibbonMainWindow.CreateTorque,,Create torque,Create torque
Studio.App.RobloxRibbonMainWindow.AngularVelocity,,Angular Velocity,Angular Velocity
Studio.App.RobloxRibbonMainWindow.AngularVelocityTooltip,,Create angular velocity constraint,Create angular velocity constraint
Studio.App.RobloxRibbonMainWindow.LinearVelocity,,Linear Velocity,Linear Velocity
Studio.App.RobloxRibbonMainWindow.CreateLinearVelocityConstraint,,Create linear velocity constraint,Create linear velocity constraint
Studio.App.RobloxRibbonMainWindow.Attachment,,Attachment,Attachment
Studio.App.RobloxRibbonMainWindow.InsertAttachment,,Insert attachment,Insert attachment
Studio.App.RobloxRibbonMainWindow.ConstraintGizmoScale,,Constraint widget scale (Alt+Scroll Wheel),Constraint widget scale (Alt+Scroll Wheel)
Studio.App.RobloxRibbonMainWindow.PlayTheGameInsideTheWindow,,Play the game inside the window,Play the game inside the window
Studio.App.RobloxRibbonMainWindow.SelectionRendering,,Selection Style,Selection Style
Studio.App.RobloxRibbonMainWindow.SelectionRenderingTooltip,,Sets render style of user selections,Sets render style of user selections
Studio.App.RobloxRibbonMainWindow.Explosion,Name of the action to insert explosion VFX into the workspace,Explosion,Explosion
Studio.App.RobloxRibbonMainWindow.Fire,Name of the action to insert Fire VFX into the workspace,Fire,Fire
Studio.App.RobloxRibbonMainWindow.PointLight,Name of the action to insert a point light into the workspace,PointLight,PointLight
Studio.App.RobloxRibbonMainWindow.Smoke,Name of the action to insert smoke VFX into the workspace,Smoke,Smoke
Studio.App.RobloxRibbonMainWindow.Trail,Name of the action to insert Trail (The Trail object is used to create a trail like an effect between two points) VFX into the workspace,Trail,Trail
Studio.App.RobloxRibbonMainWindow.Beam,Name of the action to insert a Beam (A Beam object connects two Attachments by drawing a texture between them.) into the workspace,Beam,Beam
Studio.App.RobloxRibbonMainWindow.Sparkles,Name of the action to insert Sparkles VFX into the workspace,Sparkles,Sparkles
Studio.App.RobloxRibbonMainWindow.SpotLight,Name of the action to insert spot light into the workspace,SpotLight,SpotLight
Studio.App.RobloxRibbonMainWindow.SurfaceLight,Name of the action to insert a surface light into the workspace,SurfaceLight,SurfaceLight
Studio.App.RobloxRibbonMainWindow.ParticleEmitter,Name of the action to insert a Particle Emitter into the workspace,ParticleEmitter,ParticleEmitter
Studio.App.Actions.Highlight,Name of the action to insert a Highlight into the workspace,Highlight,Highlight
Studio.App.RobloxRibbonMainWindow.Spawn,,Spawn,Spawn
Studio.App.RobloxRibbonMainWindow.AddASpawnPoint,,Click here to add a spawn point into your game,Click here to add a spawn point into your game
Studio.App.RobloxRibbonMainWindow.CollisionGroups,,Collision Groups,Collision Groups
Studio.App.RobloxRibbonMainWindow.EditCollisionGroups,,Edit collision groups,Edit collision groups
Studio.App.RobloxRibbonMainWindow.Script,,Script,Script
Studio.App.RobloxRibbonMainWindow.InsertAScript,,Insert a script,Insert a script
Studio.App.RobloxRibbonMainWindow.LocalScript,,Local Script,Local Script
Studio.App.RobloxRibbonMainWindow.InsertALocalScript,,Insert a local script,Insert a local script
Studio.App.RobloxRibbonMainWindow.ModuleScript,,Module Script,Module Script
Studio.App.RobloxRibbonMainWindow.InsertAModuleScript,,Insert a module script,Insert a module script
Studio.App.RobloxRibbonMainWindow.ViewCurrentCallStack,,View current call stack,View current call stack
Studio.App.Breakpoints.Breakpoints,,Breakpoints,Breakpoints
Studio.App.RobloxRibbonMainWindow.ViewExistingBreakpoints,,View existing breakpoints,View existing breakpoints
Studio.App.Watch.Watch,,Watch,Watch
Studio.App.RobloxRibbonMainWindow.ViewCurrentlyWatchedVariables,,View currently watched variables,View currently watched variables
Studio.App.RobloxRibbonMainWindow.ScreenGUI,,ScreenGUI,ScreenGUI
Studio.App.Actions.ScreenGui,The main storage object for 2D GuiObjects displayed on the user's screen.,ScreenGui,ScreenGui
Studio.App.Actions.SurfaceGui,,SurfaceGui,SurfaceGui
Studio.App.Actions.BillboardGui,,BillboardGui,BillboardGui
Studio.Ribbon.Actions.AdGui,A GUI object that displays ads,AdGui,AdGui
Studio.Ribbon.Actions.LaunchTestMode,Launches a testing session for the currently selected test mode,Launch Test Mode,Launch Test Mode
Studio.App.RobloxRibbonMainWindow.CoreGuiObject,,The core GUI object on which tools are built.  Add Frames/Labels/Buttons to this object to have them rendered as a 2D overlay,The core GUI object on which tools are built.  Add Frames/Labels/Buttons to this object to have them rendered as a 2D overlay
Studio.App.RobloxRibbonMainWindow.Frame,,Frame,Frame
Studio.App.RobloxRibbonMainWindow.ContainerLayoutTooltip,,A container object used to layout other GUI objects,A container object used to layout other GUI objects
Studio.App.UIEditor.ScrollingFrame,ui editor menu,Scrolling Frame,Scrolling Frame
Studio.App.Actions.ScrollingFrame,"A container object used to layout other GUI objects, and allows for scrolling. A special Frame that handles all scrolling for you, with a range of different ways to customize how the scrolling works.",ScrollingFrame,ScrollingFrame
Studio.App.Actions.VideoFrame,,VideoFrame,VideoFrame
Studio.App.Actions.ViewportFrame,,ViewportFrame,ViewportFrame
Studio.App.Actions.CanvasGroup,,CanvasGroup,CanvasGroup
Studio.App.Actions.UICorner,,UICorner,UICorner
Studio.App.Actions.UIGradient,,UIGradient,UIGradient
Studio.App.Actions.UIPadding,,UIPadding,UIPadding
Studio.App.Actions.UIStroke,,UIStroke,UIStroke
Studio.App.Actions.UIGridLayout,,UIGridLayout,UIGridLayout
Studio.App.Actions.UIListLayout,,UIListLayout,UIListLayout
Studio.App.Actions.UIPageLayout,,UIPageLayout,UIPageLayout
Studio.App.Actions.UITableLayout,,UITableLayout,UITableLayout
Studio.Ribbon.Actions.UIFlexItem,Defines flex behavior for its parent GuiObject under the control of a UIListLayout.,UIFlexItem,UIFlexItem
Studio.App.Actions.UIAspectRatioConstraint,,UIAspectRatioConstraint,UIAspectRatioConstraint
Studio.App.Actions.UIScale,,UIScale,UIScale
Studio.App.Actions.UISizeConstraint,,UISizeConstraint,UISizeConstraint
Studio.App.Actions.UITextSizeConstraint,,UITextSizeConstraint,UITextSizeConstraint
Studio.App.Actions.UIFlexItem,Defines flex behavior for its parent GuiObject under the control of a UIListLayout.,UIFlexItem,UIFlexItem
Studio.App.RobloxRibbonMainWindow.ScrollingFrameTooltip,,"A container object used to layout other GUI objects, and allows for scrolling","A container object used to layout other GUI objects, and allows for scrolling"
Studio.App.UIEditor.TextLabel,ui editor menu,Text Label,Text Label
Studio.App.Actions.TextLabel,"A TextLabel renders a rectangle, like a Frame, with styled text.",TextLabel,TextLabel
Studio.App.RobloxRibbonMainWindow.AGUIObjectContainingText,,A GUI object containing text,A GUI object containing text
Studio.App.UIEditor.TextButton,ui editor menu,Text Button,Text Button
Studio.App.Actions.TextButton,A TextButton behaves similarly to TextLabel in regards to rendering with the additional behaviors of a GuiButton.,TextButton,TextButton
Studio.App.RobloxRibbonMainWindow.AGUIButtonContainingText,,A GUI button containing text,A GUI button containing text
Studio.App.RobloxRibbonMainWindow.TextBox,,Text Box,Text Box
Studio.App.Actions.TextBox,"Allows the player to provide text input. It behaves similarly to a TextButton, except that a single TextBox can be put in focus by clicking, tapping or gamepad selection.",TextBox,TextBox
Studio.App.RobloxRibbonMainWindow.ATextEntryBox,,A text entry box,A text entry box
Studio.App.RobloxRibbonMainWindow.ImageButton,,Image Button,Image Button
Studio.App.Actions.ImageButton,An ImageButton behaves similarly to an ImageLabel in regards to rendering with the additional behaviors of a GuiButton.,ImageButton,ImageButton
Studio.App.RobloxRibbonMainWindow.AGUIButtonContainingAnImage,,A GUI button containing an Image,A GUI button containing an Image
Studio.App.RobloxRibbonMainWindow.ImageLabel,,Image Label,Image Label
Studio.App.Actions.ImageLabel,"An ImageLabel renders a rectangle, like a Frame does, with an image.",ImageLabel,ImageLabel
Studio.App.RobloxRibbonMainWindow.AssetIdOfTexture,,Specifies the asset id of the texture to display,Specifies the asset id of the texture to display
Studio.App.Actions.LogoutMenu,,Username,Username
Studio.App.Help.OpenDocumentationUrl,Launches documentation DevHub URL,Documentation,Documentation
Studio.App.Help.OpenTutorialsUrl,Launches tutorials DevHub URL,Tutorials,Tutorials
Studio.App.Help.OpenDeveloperForumUrl,Launches Developer Forum URL,Developer Forum,Developer Forum
