Key,Context,Source,en-us
Studio.App.FBXDynamicHeadImporter.DupeControl3,"""frame"" refers to a frame of animation.  ""control"" refers to a FACS control, where FACS stands for Facial Action Coding System","Failed importing head with facial animation: Duplicate control name found: ""%1"" in frame %2 and frame %3","Failed importing head with facial animation: Duplicate control name found: ""%1"" in frame %2 and frame %3"
Studio.App.FBXDynamicHeadImporter.SkipAttribute2,Warning message indicating that some key/value pair was missed.  attribute refers to a specific metadata that is attached to objects in an FBX file,Skipping attribute %1: %2,Skipping attribute %1: %2
Studio.App.FBXDynamicHeadImporter.NoAttributes,"Error message when expected metadata is not found.  ""Head_Geo"" should not be translated as this refers to a string in the FBX file.  ""Extra Attribute"" refers to a specific data section of an FBX file that contains extra key/value pairs of data. Note FACS refers to the acronym Facial Action Coding System.  FACS may not need to be translated if the English acronym is used.",Failed importing head with facial animation: Head_Geo has no Extra Attributes that map FACS controls to animation frames.,Failed importing head with facial animation: Head_Geo has no Extra Attributes that map FACS controls to animation frames.
Studio.App.FBXDynamicHeadImporter.NoNeutral,"""frame"" refers to a frame of animation.  ""Neutral"" should not be translated as this refers to a string expected to be in the FBX file.","Failed importing head with facial animation: No frame was set to ""Neutral"" in animation.","Failed importing head with facial animation: No frame was set to ""Neutral"" in animation."
Studio.App.FBXDynamicHeadImporter.MissingSupportCorrective2,"Error message when importing FBX file.  ""corrective"" is a technical term that refers to a corrective shape that is used to handle bad deformation.  Please ensure the appropriate technical term is used in the translation for ""corrective"".","You have corrective %1, but missing corrective %2 to support it.  This may cause odd deformations.","You have corrective %1, but missing corrective %2 to support it.  This may cause odd deformations."
Studio.App.FBXDynamicHeadImporter.MissingBase2,"Error message when importing FBX file.  ""corrective"" is a technical term that refers to a corrective shape that is used to handle bad deformation.  Please ensure the appropriate technical term is used in the translation for ""corrective"".","Failed importing head with facial animation: ""%1"" has not been specified. This is needed for corrective ""%2"".","Failed importing head with facial animation: ""%1"" has not been specified. This is needed for corrective ""%2""."
Studio.App.FBXDynamicHeadImporter.MissingKeyFrame2,"Error message when importing FBX file.  ""key frame"" refers to an animation frame between which other frames are interpolated.  Please use the appropriate technical term for ""key frame"".",Failed importing head with facial animation: Missing key frame %1 for %2,Failed importing head with facial animation: Missing key frame %1 for %2
Studio.App.FBXDynamicHeadImporter.MissingNeutralKeyFrame1,"Error message when importing FBX file. ""key frame"" refers to an animation frame between which other frames are interpolated.  Do not translate ""Neutral"".  This is a particular string that is expected to be in the FBX file.",Failed importing head with facial animation: Missing key frame %1 for Neutral,Failed importing head with facial animation: Missing key frame %1 for Neutral
Studio.App.FBXDynamicHeadImporter.NoJoints,"Error message when importing FBX file. ""joint"", also known as skeleton or bones, is a technical term in 3d animation that refers to a single part of a rig that can deform a 3d mesh geometry.  Please ensure the appropriate technical term for ""joint"" is used in the translation.",Failed importing head with facial animation: No joints were found under facial animation root joint.,Failed importing head with facial animation: No joints were found under facial animation root joint.
Studio.App.FBXDynamicHeadImporter.NearNeutral,"Warning message when importing FBX file. ""Control"" refers to a FACS control, where FACS stands for Facial Action Coding System. ""Neutral"" should not be translated as this refers to a string expected to be in the FBX file.",Control %1 is nearly identical to Neutral,Control %1 is nearly identical to Neutral
Studio.App.FBXDynamicHeadImporter.IncompletePoses,"Warning message when importing FBX file.  ""base poses"" refers to the main facial expressions for an avatar.  ""character"" refers to the 3d avatar",Found only %1 base poses. Your character may not be able to express itself.,Found only %1 base poses. Your character may not be able to express itself.
Studio.App.FBXDynamicHeadImporter.Unloadable,Error message when importing FBX file.  Note FACS refers to the acronym Facial Action Coding System.  FACS may not need to be translated if the English acronym is used.,Could not load FACS control data,Could not load FACS control data
Studio.App.FBXDynamicHeadImporter.NoJoint2,"Error message when importing FBX file.  Note FACS refers to the acronym Facial Action Coding System.  FACS may not need to be translated if the English acronym is used.  ""joint"" refers to a bone or joint as used in computer animation.",Failed importing FACS Control data for %1: No joint named %2.,Failed importing FACS Control data for %1: No joint named %2.
Studio.App.FBXDynamicHeadImporter.MultipleJoints2,"Error message when importing FBX file.  Note FACS refers to the acronym Facial Action Coding System.  FACS may not need to be translated if the English acronym is used.  ""joint"" refers to a bone or joint as used in computer animation.",Failed importing FACS Control data for %1: Multiple joints named %2 were found.  Joint names must be unique.,Failed importing FACS Control data for %1: Multiple joints named %2 were found.  Joint names must be unique.
Studio.App.FBXDynamicHeadImporter.RootFaceJointExtraChars1,"Error message when importing FBX file.  Note FACS refers to the acronym Facial Action Coding System.  FACS may not need to be translated if the English acronym is used.  Do not translate ""RootFaceJoint"".  This is a particular string that is expected to be in the FBX file.","Failed importing FACS Control data: ""%1"" must be exactly ""RootFaceJoint"" with no spaces or underscores.","Failed importing FACS Control data: ""%1"" must be exactly ""RootFaceJoint"" with no spaces or underscores."
Studio.App.FBXDynamicHeadImporter.FrameExtraChars1,"Warning message when importing FBX file.  Do not translate ""Frame#"" and leave ""#"" as is.  These refer to specific computer-readable strings.","Ignoring ""%1"" because it contains underscores or spaces.  Must be of the form ""Frame#"" where ""#"" is an integer with no spaces or underscores.","Ignoring ""%1"" because it contains underscores or spaces.  Must be of the form ""Frame#"" where ""#"" is an integer with no spaces or underscores."
Studio.App.FBXDynamicHeadImporter.HasFramesNoRootFaceJoint1,"Warning message when importing FBX file.  Note FACS refers to the acronym Facial Action Coding System.  FACS may not need to be translated if the English acronym is used.  Do not translate ""Frame#"" or ""RootFaceJoint"".","Found ""Frame#"" attributes in mesh ""%1"" but no ""RootFaceJoint"" attribute.  No FACS mapping will be created for this mesh.","Found ""Frame#"" attributes in mesh ""%1"" but no ""RootFaceJoint"" attribute.  No FACS mapping will be created for this mesh."
Studio.App.FBXDynamicHeadImporter.WarnEmptyAttribute1,"""Extra Attribute"" refers to a specific data section of an FBX file that contains extra key/value pairs of data","Empty value found for Extra Attribute named ""%1"".  Ignoring this.","Empty value found for Extra Attribute named ""%1"".  Ignoring this."
Studio.App.FBXDynamicHeadImporter.NoAnimationTimeline,Note FACS refers to the acronym Facial Action Coding System.  FACS may not need to be translated if the English acronym is used.,Failed importing FACS Control data: Animation does not exist.,Failed importing FACS Control data: Animation does not exist.
Studio.App.AnimationFromVideoCreatorStudioService.SelectMP4VideoFile,,Select a video,Select a video
Studio.App.AnimationFromVideoCreatorStudioService.NoFileSelected,,No file selected,No file selected
Studio.App.AnimationFromVideoCreatorStudioService.FileTooLarge,,File is too large; must be less than %1MB,File is too large; must be less than %1MB
Studio.App.AnimationFromVideoCreatorStudioService.UploadFailed,,Upload failed,Upload failed
Studio.App.AvatarImportService.OpenRigFBXFile,,Open Rig FBX File,Open Rig FBX File
Studio.App.BulkImportService.UniverseNotValid,,Universe is not valid,Universe is not valid
Studio.App.BulkImportService.UniverseResourcesNotLoaded,,Universe resources are not loaded yet,Universe resources are not loaded yet
Studio.App.BulkAudioImportErrors.FileTooLarge,,The file in the request is too large.,The file in the request is too large.
Studio.App.BulkAudioImportErrors.DurationTooLarge,,The duration of the audio file is too long.,The duration of the audio file is too long.
Studio.App.BulkAudioImportErrors.FileTypeNotSupported,,The file type is not supported.,The file type is not supported.
Studio.App.BulkAudioImportErrors.FileCorrupted,,The file is corrupted.,The file is corrupted.
Studio.App.BulkAudioImportErrors.MissingGroupPermissions,,Missing permissions to spend group funds.,Missing permissions to spend group funds.
Studio.App.BulkAudioImportErrors.InsufficentFunds,,The user/group does not have sufficient funds to publish.,The user/group does not have sufficient funds to publish.
Studio.App.BulkAudioImportErrors.RejectedAudio,,The audio file has already been reviewed and rejected.,The audio file has already been reviewed and rejected.
Studio.App.BulkAudioImportErrors.TooManyRequests,,Too many requests. Try again later.,Too many requests. Try again later.
Studio.App.BulkAudioImportErrors.UnableToPurchase,,Error while trying to purchase the product.,Error while trying to purchase the product.
Studio.App.BulkAudioImportErrors.FileSizeEstimationError,,The file size estimation error was greater than the acceptable margin of error.,The file size estimation error was greater than the acceptable margin of error.
Studio.App.BulkAudioImportErrors.DurationEstimationError,,The duration estimation error was greater than the acceptable margin of error.,The duration estimation error was greater than the acceptable margin of error.
Studio.App.BulkAudioImportErrors.UploadLimitReached,,Reached your audio upload limit.,Reached your audio upload limit.
Studio.App.BulkAudioImportErrors.UploadUnavailable,,Audio file could not be uploaded at this time.,Audio file could not be uploaded at this time.
Studio.App.BulkAudioImportErrors.AudioCostUnverifiedFormat1,"NOTE TO LOCALIZERS: Do not translate the numbers inside the single quotes. For whatever is inside the single quotes, please use ASCII instead.",Verifing the audio cost did not return correctly formatted data. Status Code: '%1',Verifing the audio cost did not return correctly formatted data. Status Code: '%1'
Studio.App.BulkAudioImportErrors.AudioUploadErrorCode1,"NOTE TO LOCALIZERS: Do not translate the numbers inside the single quotes. For whatever is inside the single quotes, please use ASCII instead.",Uploading the audio file failed. Status Code: '%1',Uploading the audio file failed. Status Code: '%1'
Studio.App.BulkAudioImportRateLimiting.UploadsLeft4,,"%1 of %2 audio uploads left until %3.
(<a href=%4>Learn more</a>)","%1 of %2 audio uploads left until %3.
(<a href=%4>Learn more</a>)"
Studio.App.BulkAudioImportRateLimiting.UploadsReachedLimit2,,"You've reached your audio upload limit. It refreshes on %1.
(<a href=%2>Learn more</a>)","You've reached your audio upload limit. It refreshes on %1.
(<a href=%2>Learn more</a>)"
Studio.App.BulkAudioImportRateLimiting.NoCapacity,,Audio uploads are temporarily unavailable. Please try again later.,Audio uploads are temporarily unavailable. Please try again later.
Studio.App.BulkAudioImportRateLimiting.UploadsDefault2,,"You have %1 audio uploads per 30 days.
(<a href=%2>Learn more</a>)","You have %1 audio uploads per 30 days.
(<a href=%2>Learn more</a>)"
Studio.App.BulkVideoImportInfos.PreparingToUpload,,Preparing to upload,Preparing to upload
Studio.App.BulkVideoImportInfos.UploadProgress1,Display the video uploading progress in percent.,Uploading: %1%,Uploading: %1%
Studio.App.BulkVideoImportInfos.ProcessProgress1,Display the video processing progress in percent.,Processing: %1%,Processing: %1%
Studio.App.BulkVideoImportInfos.UploadCanceled,,Video upload is canceled.,Video upload is canceled.
Studio.App.BulkVideoImportInfos.UploadCannotBeCanceled,,Video processing cannot be canceled.,Video processing cannot be canceled.
Studio.App.BulkVideoImportErrors.UploadError,,An error occurred during video uploading.,An error occurred during video uploading.
Studio.App.BulkVideoImportErrors.ProcessError,,An error occurred during video processing.,An error occurred during video processing.
Studio.App.BulkVideoImportErrors.ValidationError,Deprecated. Will remove soon.,The file does not meet our requirement.,The file does not meet our requirement.
Studio.App.BulkVideoImportErrors.PermissionDenied,,Permission is denied.,Permission is denied.
Studio.App.BulkVideoImportErrors.ResourceExhausted,,Video upload limit is reached.,Video upload limit is reached.
Studio.App.BulkVideoImportErrors.ContentModerated,,The video is moderated.,The video is moderated.
Studio.App.BulkVideoImportErrors.UnsupportedFileType,,Unsupported file type.,Unsupported file type.
Studio.App.BulkVideoImportErrors.NoVideoStream,,No video stream is found in the file.,No video stream is found in the file.
Studio.App.BulkVideoImportErrors.TooManyVideoStreams,,Too many video streams are found in the file.,Too many video streams are found in the file.
Studio.App.BulkVideoImportErrors.TooManyAudioStreams,,Too many audio streams are found in the file.,Too many audio streams are found in the file.
Studio.App.BulkVideoImportErrors.DurationTooLong,,The duration of the file is too long.,The duration of the file is too long.
Studio.App.BulkVideoImportErrors.BitrateTooHigh,,The bitrate of the file is too high.,The bitrate of the file is too high.
Studio.App.BulkVideoImportErrors.UnsupportedVideoCodec,,Unsupported video codec.,Unsupported video codec.
Studio.App.BulkVideoImportErrors.UnsupportedAudioCodec,,Unsupported audio codec.,Unsupported audio codec.
Studio.App.BulkVideoImportErrors.UnsupportedVideoResolution,,Unsupported video resolution.,Unsupported video resolution.
Studio.App.BulkVideoImportErrors.UnsupportedVideoFrameRate,,Unsupported video frame rate.,Unsupported video frame rate.
Studio.App.BulkVideoImportErrors.UnsupportedVideoPixelFormat,,Unsupported video pixel format.,Unsupported video pixel format.
Studio.App.BulkVideoImportErrors.UnsupportedVideoColorSpace,,Unsupported video color space.,Unsupported video color space.
Studio.App.BulkVideoImportErrors.UnsupportedAudioSampleRate,,Unsupported audio sample rate.,Unsupported audio sample rate.
Studio.App.BulkVideoImportErrors.UnsupportedAudioChannelCount,,Unsupported audio channel count.,Unsupported audio channel count.
Studio.App.BulkVideoImportErrors.UnsupportedAudioSampleFormat,,Unsupported audio sample format.,Unsupported audio sample format.
Studio.App.BulkVideoImportErrors.FileCorrupted,,The file is corrupted.,The file is corrupted.
Studio.App.BulkVideoImportRateLimiting.UploadsLeft4,,"%1 of %2 video uploads left until %3.
(<a href=%4>Learn more</a>)","%1 of %2 video uploads left until %3.
(<a href=%4>Learn more</a>)"
Studio.App.BulkVideoImportRateLimiting.UploadsReachedLimit2,,"You've reached your video upload limit. It refreshes on %1.
(<a href=%2>Learn more</a>)","You've reached your video upload limit. It refreshes on %1.
(<a href=%2>Learn more</a>)"
Studio.App.BulkVideoImportRateLimiting.NoCapacity,,Video uploads are temporarily unavailable. Please try again later.,Video uploads are temporarily unavailable. Please try again later.
Studio.App.BulkVideoImportRateLimiting.UploadsDefault2,,"You have %1 video uploads per 30 days.
(<a href=%2>Learn more</a>)","You have %1 video uploads per 30 days.
(<a href=%2>Learn more</a>)"
Studio.Common.Action.Apply,,Apply,Apply
Studio.Common.Action.Confirm,,Confirm,Confirm
Studio.Common.Action.HideDetails,,Hide Details,Hide Details
